Id,Property_type,RoomType,BedType,Min_Night,Max_Night,Cancel,Accomadate,Bedroom,amenities,Bed,Total_Reviews,Bathrooms,Price,Cleaning,ExtraPeople,Guests,Id_host,Location,Response,Host_neigh,Response_rate,Total_list,Vertify,Street,SubUrban,Gov_Area,Market,Country,C_Code,longitude,latitude,Avail_30,Avail_60,Avail_90,Avail_365,RScore_accur,RScore_neatness,RScore_checkin,RScore_comm,RScore_location,RScore_value,RScore_rate
3632907,Apartment,Entire home/apt,Real Bed,2,365,moderate,4,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Doorman,Elevator,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Babysitter recommendations,Room-darkening shades,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Refrigerator,Dishes and silverware,Cooking basics,Oven,Luggage dropoff allowed,Long term stays allowed,Other,Paid parking on premises",3,76,1.0,127,0,0,4,7420241,"Istanbul, Istanbul, Turkey",within an hour,Taksim,100.0,12,"email,phone,reviews,offline_government_id,selfie,government_id,identity_manual","Istanbul, Bayoğlu / Taksim, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,28.97635,41.0358,23,40,65,315,9.0,8.0,10.0,10.0,8.0,9.0,87.0
3786402,House,Shared room,Real Bed,1,1125,flexible,2,1,Not Specified,1,0,1.0,316,0,0,1,19432279,"Istanbul, Turkey",within an hour,Not Specified,80.0,1,"email,phone,facebook","İstanbul, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,29.06544,40.98764,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
3798786,Apartment,Private room,Real Bed,1,1125,moderate,2,1,"TV,Wifi,Air conditioning,Elevator,Family/kid friendly,Smoke detector,First aid kit,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Bed linens,Extra pillows and blankets,Luggage dropoff allowed,Long term stays allowed",2,6,1.0,447,100,200,2,14950844,Hong Kong,within an hour,Wan Chai,80.0,1,"email,phone,facebook,google,reviews,jumio,offline_government_id,government_id,work_email","Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,114.17626,22.2764,30,60,90,365,6.0,6.0,5.0,6.0,9.0,7.0,60.0
3876850,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Doorman,Gym,Elevator,Hot tub,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi",1,6,1.0,250,200,0,1,20033436,"New York, New York, United States",within an hour,Not Specified,100.0,1,"email,phone,reviews,jumio,government_id","New York, NY, United States",Upper West Side,Upper West Side,New York,United States,US,-73.97531,40.79254,30,60,90,365,10.0,10.0,10.0,10.0,10.0,9.0,97.0
4138543,House,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets live on this property,Dog(s),Free street parking,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Stair gates,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Long term stays allowed,Cleaning before checkout,Well-lit path to entrance,Step-free access,Wide clearance to bed,Accessible-height bed,Step-free access,Wide entryway,Host greets you,Paid parking on premises",1,35,1.0,510,0,150,1,15586744,"Hong Kong / London, Manchester, Oxford / Vancouver, Toronto / New York",within an hour,Richmond,100.0,19,"email,phone,google,reviews,jumio,offline_government_id,government_id","New Territories, Hong Kong, Shatin, Hong Kong",Not Specified,Sha Tin,Hong Kong,Hong Kong,HK,114.18769,22.38403,0,0,0,254,10.0,10.0,10.0,10.0,10.0,10.0,99.0
31644986,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,2,"Wifi,Air conditioning,Kitchen,Free parking on premises,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Oven,Stove",2,5,1.0,79,35,0,1,222433393,CA,within an hour,Hochelaga-Maisonneuve,99.0,12,"email,phone,jumio,offline_government_id,selfie,government_id,identity_manual","Montréal, Québec, Canada",Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,-73.54336,45.54017,25,55,78,78,8.0,8.0,8.0,8.0,6.0,8.0,72.0
31800265,Bed and breakfast,Private room,Real Bed,1,10,flexible,5,2,"Wifi,Air conditioning,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Hot water",5,0,1.0,173,35,0,1,228974654,HK,within an hour,Mong Kok,100.0,3,phone,"Hong Kong, Kowloon, Hong Kong",Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,114.17066,22.31225,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
31810829,Apartment,Entire home/apt,Real Bed,1,31,flexible,3,1,"Wifi,Air conditioning,Kitchen,Smoking allowed,Breakfast,Heating,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",1,1,1.0,714,200,200,2,238407746,HK,within a day,The Peak,80.0,1,"email,phone","Hong Kong, Hong Kong Island, Hong Kong",The Peak,Central & Western,Hong Kong,Hong Kong,HK,114.15591,22.27391,0,0,0,0,10.0,10.0,10.0,10.0,8.0,10.0,80.0
31850676,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Essentials,Hangers,Hair dryer,Iron,Hot water,Host greets you",2,0,1.0,466,120,0,1,238702369,BR,within an hour,Not Specified,100.0,1,phone,"Botafogo, Rio de Janeiro, Brazil",Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,-43.18612140980205,-22.956530256713208,8,8,10,10,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
31960105,Apartment,Entire home/apt,Real Bed,5,1125,flexible,4,2,"Wifi,Kitchen,Pets allowed,Essentials,Hot water",2,0,1.0,1119,175,0,1,116991449,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,Not Specified,100.0,2,"email,phone,offline_government_id,selfie,government_id,identity_manual","Rio de Janeiro, RJ, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,-43.18034743148759,-22.965736374477085,29,59,89,179,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
31981770,Condominium,Entire home/apt,Real Bed,2,20,flexible,7,3,"TV,Wifi,Pool,Kitchen,Free parking on premises,Pets allowed,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water",5,0,2.0,79,175,0,1,207381943,"Porto District, Portugal",within an hour,Not Specified,100.0,1,"email,phone","Porto, Porto, Portugal",Not Specified,Azurara,Porto,Portugal,PT,-8.7396,41.33845,23,53,83,84,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32014374,Villa,Private room,Real Bed,1,1125,flexible,2,1,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot tub,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Luggage dropoff allowed,Long term stays allowed,Wide hallway clearance,Flat path to front door,Well-lit path to entrance,Step-free access",1,0,1.0,55,20,10,2,232286931,"Montreal, Quebec, Canada",within an hour,Not Specified,100.0,3,"email,phone","Montreal , Québec, Canada",Mont-Royal,Mont-Royal,Montreal,Canada,CA,-73.64385,45.52531,29,59,89,179,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32110024,Apartment,Entire home/apt,Real Bed,4,30,flexible,6,3,"TV,Wifi,Air conditioning,Kitchen,Elevator,Washer,Essentials,Hangers,Iron,Laptop friendly workspace,Hot water",3,0,2.0,2301,20,0,1,48720390,BR,within a day,Copacabana,75.0,9,"email,phone,google,reviews,jumio,government_id","Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,-43.18314519761167,-22.97184937684447,12,36,66,66,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32137606,House,Entire home/apt,Real Bed,2,4,flexible,6,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Washer,First aid kit,Fire extinguisher,Essentials,Hangers,Iron,Private entrance,Hot water",3,0,2.0,601,20,0,1,168023555,"Centro, State of Rio de Janeiro, Brazil",within a few hours,Not Specified,100.0,1,"phone,jumio,offline_government_id,selfie,government_id,identity_manual","Santa Teresa, Rio de Janeiro, Brazil",Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,-43.19190490176507,-22.91938531021508,0,1,1,32,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32180649,Townhouse,Private room,Real Bed,1,1125,flexible,6,2,"TV,Wifi,Air conditioning,Kitchen,Hot tub,Indoor fireplace,Heating,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Self check-in,Keypad",5,0,1.0,60,40,25,2,1863423,"Montreal, Quebec, Canada",within an hour,Le Plateau,100.0,2,"email,phone,facebook,reviews,jumio,government_id","Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,-73.58543,45.53258,29,59,89,330,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32339084,Apartment,Entire home/apt,Real Bed,1,365,super_strict_60,3,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Free street parking,Family/kid friendly,Hangers,Hair dryer,Iron",1,0,1.0,172,231,17,2,74079684,"Honolulu, Hawaii, United States",within a few hours,Not Specified,80.0,169,"email,phone,facebook,reviews,work_email","Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,-157.83987,21.28632,0,3,7,124,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32445856,Serviced apartment,Entire home/apt,Real Bed,1,90,flexible,4,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Washer,Dryer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",2,0,1.0,221,231,0,1,217656146,"Istanbul, Istanbul, Turkey",within an hour,Taksim,100.0,6,"email,phone","Beyoğlu, İstanbul, Turkey",Taksim,Beyoglu,Istanbul,Turkey,TR,28.98155,41.04062,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32459348,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Heating,Washer,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water",2,1,2.0,400,80,0,1,243107359,ES,within an hour,Dreta de l'Eixample,100.0,2,"email,phone","Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,2.16177,41.39261,27,57,87,362,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32481559,Apartment,Private room,Real Bed,2,5,strict_14_with_grace_period,1,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Washer,First aid kit,Essentials,Shampoo,Hangers,Hot water",1,1,1.0,24,10,0,1,9350314,"Barcelona, Catalonia, Spain",within an hour,Not Specified,91.0,4,"email,phone,reviews,jumio,government_id","Barcelona, Catalunya, Spain",El Raval,el Raval,Barcelona,Spain,ES,2.17153,41.37676,17,47,77,77,10.0,10.0,10.0,10.0,10.0,10.0,100.0
32678211,Apartment,Private room,Real Bed,29,1125,flexible,1,1,"Wifi,Air conditioning",1,0,1.0,243,10,0,1,4584648,Hong Kong,within a day,Sheung Wan,94.0,47,"email,phone,reviews","Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,114.15082,22.28161,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32715595,House,Entire home/apt,Real Bed,1,30,flexible,6,2,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Breakfast,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Bathtub,Children’s books and toys,Babysitter recommendations,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Luggage dropoff allowed,Other",4,1,1.0,110,25,15,4,227474488,"Montreal, Quebec, Canada",within an hour,Notre-Dame-de-Grace,100.0,5,"email,phone","Montréal, Québec, Canada",Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,-73.60753,45.47747,19,41,63,258,10.0,10.0,10.0,10.0,10.0,8.0,100.0
32745053,Apartment,Entire home/apt,Real Bed,3,330,flexible,6,3,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance,Changing table,High chair,Children’s books and toys,Babysitter recommendations,Crib,Room-darkening shades,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Waterfront",1,0,1.0,80,80,10,2,29095769,"L'Hospitalet de Llobregat, Catalonia, Spain",within an hour,Not Specified,100.0,2,"email,phone,jumio,offline_government_id,selfie,government_id,identity_manual","L'Hospitalet de Llobregat, CT, Spain",Sants-Montjuïc,Sants - Badal,Barcelona,Spain,ES,2.12294,41.37128,4,9,9,10,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
32761256,Condominium,Private room,Real Bed,1,30,moderate,3,1,"TV,Wifi,Air conditioning,Elevator,Heating,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,Self check-in,Lockbox,Private living room,Private entrance,Room-darkening shades,Hot water,Bed linens,Ethernet connection,Refrigerator,Long term stays allowed,Wide hallway clearance,Step-free access,Wide doorway,Flat path to front door,Well-lit path to entrance,Step-free access,Wide clearance to bed,Step-free access,Wide doorway,Accessible-height toilet,Wide clearance to shower,toilet,Step-free access,Wide entryway,Beachfront,Handheld shower head,Roll-in shower",2,0,1.0,447,80,0,1,234058715,China,within an hour,Jordan,96.0,3,"email,phone","Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,114.17779,22.30183,21,50,80,355,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
3293479,Apartment,Private room,Futon,1,1125,flexible,2,1,"Cable TV,Wifi,Kitchen,Breakfast,Buzzer/wireless intercom,Washer,Essentials,Shampoo",1,0,1.0,101,80,0,1,15861002,"Rio, Rio de Janeiro, Brazil",within an hour,Not Specified,100.0,1,"email,phone","Rio, Rio de Janeiro, Brazil",Not Specified,Higienópolis,Rio De Janeiro,Brazil,BR,-43.258999362820504,-22.877996653610207,30,60,90,365,Not Specified,Not Specified,Not Specified,9.688311688311689,9.601078167115903,9.305147058823529,93.09924038225925
3448897,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Smoking allowed,Pets allowed,Doorman,Elevator,Buzzer/wireless intercom,Washer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Private living room,Hot water,Long term stays allowed,Host greets you",1,18,1.0,112,130,0,3,16536321,"Rio, Rio de Janeiro, Brazil",within an hour,Copacabana,100.0,2,"email,phone,reviews,offline_government_id,government_id","Copacabana, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,-43.174956775285985,-22.96375497300735,3,33,63,334,10.0,9.0,10.0,10.0,10.0,9.0,94.0
4021526,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,14,7,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Bed linens,Extra pillows and blankets,Handheld shower head",12,10,4.0,550,175,0,3,20790978,"Barcelona, Catalonia, Spain",within an hour,Dreta de l'Eixample,100.0,19,"email,phone,reviews,jumio,offline_government_id,selfie,government_id,identity_manual","Barcelona, Cataluña, Catalonia, Spain",el Fort Pienc,el Fort Pienc,Barcelona,Spain,ES,2.18268,41.40101,25,39,59,309,10.0,9.0,10.0,10.0,10.0,10.0,96.0
4057320,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Pets allowed,Indoor fireplace,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hair dryer,translation missing: en.hosting_amenity_50",1,97,1.0,237,79,0,1,21040539,İstanbul,within a few hours,Not Specified,100.0,4,"email,phone,reviews,jumio,government_id","İstanbul, İstanbul, Beyoğlu, Turkey",Beyoglu,Beyoglu,Istanbul,Turkey,TR,28.9703,41.02979,0,0,0,232,10.0,10.0,10.0,10.0,9.0,10.0,94.0
4088691,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2,"Cable TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Doorman,Elevator,Buzzer/wireless intercom,Family/kid friendly,Essentials",2,2,2.0,421,120,100,2,21185178,"Volta Redonda, Rio de Janeiro, Brazil",within a few hours,Copacabana,100.0,1,"email,phone,facebook,reviews,jumio,government_id","Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,-43.1921492247861,-22.98516807281203,24,54,84,359,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4181852,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2,1,"Internet,Wifi,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo",1,4,1.0,200,120,0,1,21694585,"Beşiktaş, İstanbul, Turkey",a few days or more,Not Specified,0.0,1,"email,phone,reviews","Beşiktaş, İstanbul, Turkey",Beşiktaş,Besiktas,Istanbul,Turkey,TR,29.00335,41.04515,30,60,90,365,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4194010,Apartment,Entire home/apt,Real Bed,3,6,flexible,2,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Free street parking,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Laptop friendly workspace,Hot water,Other",1,15,1.0,100,10,0,1,21759005,"New York, New York, United States",within a day,Inwood,67.0,1,"email,phone,facebook,reviews,jumio,offline_government_id,selfie,government_id,identity_manual","New York, NY, United States",Manhattan,Inwood,New York,United States,US,-73.9262,40.86496,0,0,0,0,10.0,10.0,10.0,10.0,9.0,10.0,97.0
